Name,Location,Address,PRICE RANGE,CUISINES,SPECIAL DIETS,Meals,FEATURES,Link,Southern-Italian,Japanese Fusion,Korean,Indonesian,Middle Eastern,Central-Italian,Diner,Steakhouse,Pizza,Southwestern,Wine Bar,Cajun & Creole,Bar,Latin,Seafood,Scottish,Mexican,Singaporean,Central European,Spanish,Deli,Cafe,Barbecue,Gastropub,Italian,Mongolian,Vietnamese,Thai,International,French,Contemporary,Polynesian,German,Afghani,Street Food,Lebanese,Australian,Cuban,Pub,Soups,Fusion,Moroccan,Caribbean,Dining bars,Sushi,Sri Lankan,Portuguese,Malaysian,Asian,British,Mediterranean,Turkish,Healthy,Indian,Irish,Pakistani,Arabic,Sicilian,Japanese,African,Fast Food,Beer restaurants,Fujian,Chinese,European,American,Grill,Dog Friendly,Gift Cards Available,Serves Alcohol,Digital Payments,Accepts Credit Cards,Buffet,Accepts Mastercard,BYOB,Live Music,Family style,Table Service,Takeout,Wheelchair Accessible,Wine and Beer,Full Bar,Accepts Discover,Cash Only,Free off-street parking,Valet Parking,Private Dining,Delivery,Accepts Visa,Television,Highchairs Available,Validated Parking,Reservations,Jazz Bar,Non-smoking restaurants,Free Wifi,Accepts American Express,Street Parking,Beach,Parking Available,Outdoor Seating,Waterfront,Seating,Halal,Vegetarian Friendly,Kosher,Nonveg,Vegan Options,Gluten Free Options,Drinks,Late Night,Lunch,Breakfast,Brunch,Dinner,Budget,Low,Medium,High,cluster
Grand Monarch,"527/7, Borella Road, Thalawathugoda, Colombo 10116 Sri Lanka","Borella Road, Thalawathugoda, Colombo 10116 ","[' 1000 ', '  40 000']","Chinese, Indian, International, Fusion, Wine Bar","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch, Drinks","Takeout, Reservations, Seating, Parking Available, Validated Parking, Television, Highchairs Available, Table Service, BYOB",https://www.tripadvisor.com/Restaurant_Review-g293962-d8333177-Reviews-Grand_Monarch-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,Medium,0,1,0,1
The Verandah,"3 2 Galle Road, Colombo Galle Face Hotel, Colombo 00300 Sri Lanka","Galle Road, Colombo Galle Face Hotel, Colombo 00300 ","[' 1000 ', '  20 000']","Sri Lankan, Barbecue, Asian",Vegan Options,"Breakfast, Lunch, Dinner","Reservations, Seating, Parking Available, Wheelchair Accessible, Table Service, Outdoor Seating, Highchairs Available, Waterfront",https://www.tripadvisor.com/Restaurant_Review-g293962-d12505869-Reviews-The_Verandah-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Medium,0,1,0,1
Flag & Whistle Restarant & Pub,"15 256, Srimath Ramanathan Mawatha, Colombo 5th floor, Setmil Maritime Centre, Colombo 01500 Sri Lanka","Srimath Ramanathan Mawatha, Colombo 5th floor, Setmil Maritime Centre, Colombo 01500 ","[' 1000 ', '  20 000']","Bar, Pub, International, European, Fusion",Vegetarian Friendly,"Dinner, Lunch, Late Night","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Takeout, Television, Highchairs Available, Table Service, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d795555-Reviews-Flag_Whistle_Restarant_Pub-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,Medium,0,1,0,1
Ward 7,"57 Ward Place Roof Top, Jetwing Colombo Seven, Colombo 00700 Sri Lanka","Ward Place Roof Top, Jetwing Colombo Seven, Colombo 00700 ","[' 1000 ', '  20 000']",Pub,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Lunch, Brunch, Late Night, Drinks","Reservations, Seating, Serves Alcohol, Table Service, Outdoor Seating, Television, Highchairs Available, Wheelchair Accessible, Wine and Beer, Accepts Credit Cards",https://www.tripadvisor.com/Restaurant_Review-g293962-d12840221-Reviews-Ward_7-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,Medium,0,1,0,1
88 Chinese Seafood House,"No 98/1 Havelock Road, Colombo 00300 Sri Lanka","Havelock Road, Colombo 00300","[' 1000 ', '  40 000']","Chinese, Asian, Seafood","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Lunch, Late Night","Takeout, Reservations, Seating, Delivery, Serves Alcohol",https://www.tripadvisor.com/Restaurant_Review-g293962-d2139877-Reviews-88_Chinese_Seafood_House-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,Medium,0,1,0,1
Travellers' Bar,"2 Galle Road, Colombo Sri Lanka","Galle Road, Colombo","[' 989 ', '  2,967']","Bar, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Late Night, Drinks","Serves Alcohol, Reservations, Seating, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d12523607-Reviews-Travellers_Bar-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,Low,1,0,0,1
The Four Leafed Clover,"168 Maya Avenue, Colombo 00500 Sri Lanka","Maya Avenue, Colombo 00500","[' 1,000 ', '  6,000']","Irish, Bar, European",Vegetarian Friendly,"Lunch, Dinner, Late Night, Drinks","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Takeout, Television, Highchairs Available, Table Service, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d14807732-Reviews-The_Four_Leafed_Clover-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,Medium,0,1,0,1
The Floor By O!,"41 3/1 Maitland Crescent, Colombo 7, Colombo Sri Lanka","Maitland Crescent, Colombo 7, Colombo","[' 989 ', '  2,967']","Bar, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Late Night, Drinks","Reservations, Seating, Serves Alcohol, Full Bar, Table Service, Television, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d4574296-Reviews-The_Floor_By_O-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,Low,1,0,0,1
Berlin Sky Lounge,"101/11 Hunupitiya Lake Road, Colombo 02. The Goldblock, 7th floor, Colombo 00200 Sri Lanka","Hunupitiya Lake Road, Colombo 02. The Goldblock, 7th floor, Colombo 00200 ","[' 989 ', '  2,967']","Steakhouse, German, Fast Food, Grill, European, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Late Night, Drinks","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Takeout, Television, Highchairs Available, Table Service, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d10637279-Reviews-Berlin_Sky_Lounge-Colombo_Western_Province.html,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,Low,1,0,0,1
Siam House Thai Restaurant,"No 17, Melbourne Ave, Colombo 4 Sri Lanka","Melbourne Ave, Colombo 4 ","[' 9,891 ', '  19,782']","Asian, Thai","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Takeout, Television, Highchairs Available, Table Service, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d817470-Reviews-Siam_House_Thai_Restaurant-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,Medium,0,1,0,1
Streat 360 Restaurant,"66/3 Ward Place, Colombo 00000 Sri Lanka","Ward Place, Colombo 00000 ","[' 1000 ', '  20 000']","International, Asian",Vegetarian Friendly,"Lunch, Dinner, Brunch","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Serves Alcohol, Full Bar, Takeout, Television, Highchairs Available, Table Service, Live Music",https://www.tripadvisor.com/Restaurant_Review-g293962-d6924215-Reviews-Streat_360_Restaurant-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,Medium,0,1,0,1
Xilaton Chinese Restaurant,"Havelock Road Colombo 5, Colombo Sri Lanka","Havelock Road Colombo 5, Colombo","[' 1000 ', '  40 000']","Chinese, Asian",Vegetarian Friendly,"Lunch, Dinner","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d3213858-Reviews-Xilaton_Chinese_Restaurant-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,Medium,0,1,0,1
German Artisan Bakery and Deli,"461, Thimbirigasyaya Road Colombo 5, Colombo Sri Lanka","Thimbirigasyaya Road Colombo 5, Colombo","[' 500 ', '  40 000']",Cafe,Vegetarian Friendly,"Breakfast, Lunch, Brunch","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d8474658-Reviews-German_Artisan_Bakery_and_Deli-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,Medium,0,1,0,1
Manhattan Fish Market,"Rajagiriya Jayewardenepura Kotte, Colombo Sri Lanka","Rajagiriya Jayewardenepura Kotte, Colombo","[' 500 ', '  40 000']",Seafood,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Lunch","Takeout, Reservations, Seating, Parking Available, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d6774653-Reviews-Manhattan_Fish_Market-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,Medium,0,1,0,1
Verandah Bistro & Bar at Hilton Colombo Residences,"200 Union Place Colombo, Sri Lanka 02, Colombo Sri Lanka","Union Place Colombo, Sri Lanka 02, Colombo","[' 989 ', '  2,967']","Bar, Fast Food, European, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Dinner","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d2216881-Reviews-Verandah_Bistro_Bar_at_Hilton_Colombo_Residences-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,Low,1,0,0,1
ON14 Rooftop Bar,"No. 36-38, Clifford Place Marine Drive, Wellawatta, Colombo Sri Lanka","Clifford Place Marine Drive, Wellawatta, Colombo","[' 500 ', '  40 000']",Bar,"Vegetarian Friendly, Vegan Options, Gluten Free Options",Dinner,"Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d8177884-Reviews-ON14_Rooftop_Bar-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,Medium,0,1,0,1
Yue Chuen,"48 Janadhipathi Mawatha, Colombo 00100 Sri Lanka","Janadhipathi Mawatha, Colombo 00100","[' 1000 ', '  40 000']","Chinese, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Lunch","Reservations, Seating, Serves Alcohol, Takeout, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d4294952-Reviews-Yue_Chuen-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,Medium,0,1,0,1
Shandong the Chinese Kitchen,"1092 Sri Jayawardenapura Mw, Rajagiriya, Colombo 01100 Sri Lanka","Sri Jayawardenapura Mw, Rajagiriya, Colombo 01100 ","[' 1000 ', '  40 000']","Chinese, Asian, Fusion","Vegetarian Friendly, Vegan Options","Lunch, Dinner","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d7963912-Reviews-Shandong_the_Chinese_Kitchen-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,Medium,0,1,0,1
The Irish Bar & Grill,"63 Park Street, Colombo 00200 Sri Lanka","Park Street, Colombo 00200 ","[' 989 ', '  2,967']","Irish, Bar, Pub",Vegetarian Friendly,"Lunch, Dinner, Brunch, Late Night, Drinks","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d15119792-Reviews-The_Irish_Bar_Grill-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,Low,1,0,0,1
"Barista, World Trade Center","Level 3, World Trade Centre, Colombo 00100 Sri Lanka","World Trade Centre, Colombo 00100","[' 396 ', '  1,385']","Cafe, Italian, American, Asian","Vegetarian Friendly, Vegan Options","Dinner, Lunch, Late Night","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d11749248-Reviews-Barista_World_Trade_Center-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,Low,1,0,0,1
Tasty Caterers,"88 Fife Road, Colombo 00500 Sri Lanka","Fife Road, Colombo 00500 ","[' 500 ', '  40 000']","Sri Lankan, Asian","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d7720995-Reviews-Tasty_Caterers-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,Medium,0,1,0,1
Sunlight Garden Chinese Seafood Restaurant,"No.21, Abdul Cafoor Mawatha, Colombo Sri Lanka","Abdul Cafoor Mawatha, Colombo","[' 1000 ', '  40 000']","Chinese, Asian, Seafood",Vegetarian Friendly,"Lunch, Dinner","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d3931406-Reviews-Sunlight_Garden_Chinese_Seafood_Restaurant-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,Medium,0,1,0,1
Peppermint Cafe,"76 Wijerama Mawatha, Colombo 00700 Sri Lanka","Wijerama Mawatha, Colombo 00700 ","[' 1,000 ', '  2,500']","American, Cafe, Asian, British, Arabic","Vegetarian Friendly, Vegan Options, Gluten Free Options","Late Night, Drinks","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Free Wifi, Accepts Credit Cards, Dog Friendly, Family style",https://www.tripadvisor.com/Restaurant_Review-g293962-d15322678-Reviews-Peppermint_Cafe-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,Low,1,0,0,1
The Exchange Restaurant + Pub,"39 4/1, Canal Row, Colombo 00100 Sri Lanka","Canal Row, Colombo 00100 ","[' 500 ', '  40 000']","Pub, Chinese, Bar, European, Asian, Sri Lankan","Vegetarian Friendly, Vegan Options, Gluten Free Options","Dinner, Lunch, Late Night, Drinks","Reservations, Table Service, Outdoor Seating, Seating, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi",https://www.tripadvisor.com/Restaurant_Review-g293962-d12459630-Reviews-The_Exchange_Restaurant_Pub-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,Medium,0,1,0,1
PastaMania Srilanka,"502 R A De Mal Mawatha, Colombo 00300 Sri Lanka","R A De Mal Mawatha, Colombo 00300 ","[' 138,477 ', '  474,777']","Italian, Pizza","Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d13990868-Reviews-PastaMania_Srilanka-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,High,0,0,1,1
Cafe Blanca,"401 / 14E Malalasekara Mawatha, Thimbirigasyaya, Colombo 5, Colombo Sri Lanka","Malalasekara Mawatha, Thimbirigasyaya, Colombo 5, Colombo","[' 5 ', '  15']","Cafe, American, International, British, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Reservations, Parking Available, Wheelchair Accessible, Table Service",https://www.tripadvisor.com/Restaurant_Review-g293962-d17756280-Reviews-Cafe_Blanca-Colombo_Western_Province.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,Low,1,0,0,1
RE.PUB.LK,"57 Hospital Street Colombo Fort, Colombo 00100 Sri Lanka","Hospital Street Colombo Fort, Colombo 00100","[' 500 ', '  40 000']","Bar, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options",Dinner,"Reservations, Seating, Serves Alcohol, Full Bar, Wine and Beer, Table Service, Outdoor Seating",https://www.tripadvisor.com/Restaurant_Review-g293962-d10742328-Reviews-RE_PUB_LK-Colombo_Western_Province.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,Medium,0,1,0,1
